link_stub,rank,movie_title,lifetime_gross,max_theaters,opening_weekend,opening_theathers,release_date_x,distributor_x,domestic_total_gross,international_total_gross,worldwide_total_gross,domestic_opening,budget,release_date_y,runtime,distributor_y,genres,rating
/title/tt0117826/?ref_=bo_ge_table_41,841,Bordello of Blood,"$5,781,045","1,695","$2,634,170","1,694","Aug 16, 1996","Universal Pictures

",5781045,5781045,0,2634170,0,1996-08-16,87.0,Universal Pictures,"Comedy, Fantasy, Horror",R
/title/tt0106466/?ref_=bo_ge_table_2,702,Born Yesterday,"$17,952,857","1,301","$5,911,343","1,297","Mar 26, 1993","Walt Disney Studios Motion Pictures

",17952857,17952857,0,5911343,0,1993-03-26,100.0,Walt Disney Studios Motion Pictures,"Comedy, Romance",PG
/title/tt0804452/?ref_=bo_ge_table_88,788,Bratz,"$10,010,209","1,509","$4,208,455","1,509","Aug 3, 2007","Lionsgate

",10010209,16002944,26013153,4208455,0,2007-08-02,110.0,Lionsgate,"Comedy, Family, Music",PG
/title/tt0085276/?ref_=bo_ge_table_77,677,Breathless,"$19,910,002","1,166","$4,384,369","1,161","May 13, 1983","Orion Pictures

",19910002,19910002,0,4384369,0,1983-05-13,100.0,Orion Pictures,"Action, Drama, Romance, Thriller",
/title/tt0096978/?ref_=bo_ge_table_43,943,Brenda Starr,"$67,878",48,"$30,035",48,"Apr 17, 1992","Triumph Releasing Corporation

",67878,67878,0,30035,0,1992-04-17,93.0,Triumph Releasing Corporation,"Adventure, Comedy, Romance",
/title/tt0398808/?ref_=bo_ge_table_67,267,Bridge to Terabithia,"$82,272,442","3,210","$22,564,612","3,139","Feb 16, 2007","Walt Disney Studios Motion Pictures

",82272442,55314621,137587063,22564612,0,2007-02-16,96.0,Walt Disney Studios Motion Pictures,"Drama, Family, Fantasy",PG
/title/tt0243155/?ref_=bo_ge_table_17,317,Bridget Jones's Diary,"$71,543,427","2,547","$10,733,933","1,611","Apr 13, 2001","Miramax

",71543427,210452183,281995610,10733933,25000000,2001-04-13,97.0,Miramax,"Comedy, Drama, Romance",R
/title/tt0090774/?ref_=bo_ge_table_69,769,Brighton Beach Memoirs,"$11,957,943",778,"$2,580,750",775,"Dec 26, 1986","Universal Pictures

",11957943,11957943,0,2580750,0,1986-12-26,108.0,Universal Pictures,Comedy,PG-13
/title/tt0889583/?ref_=bo_ge_table_65,365,Brüno,"$60,054,530","2,759","$30,619,130","2,756","Jul 10, 2009","Universal Pictures

",60054530,78751301,138805831,30619130,0,2009-07-08,81.0,Universal Pictures,Comedy,R
/title/tt0077278/?ref_=bo_ge_table_45,645,Buck Rogers in the 25th Century,"$21,671,241",934,-,934,"Mar 30, 1979","Universal Pictures

",21671241,21671241,0,0,0,1979-03-30,89.0,Universal Pictures,"Action, Adventure, Sci-Fi",
/title/tt0082111/?ref_=bo_ge_table_22,822,Buddy Buddy,"$7,258,543",248,-,-,"Dec 11, 1981","Metro-Goldwyn-Mayer (MGM)

",7258543,7258543,0,0,0,1981-12-11,96.0,Metro-Goldwyn-Mayer (MGM),Comedy,
/title/tt1308729/?ref_=bo_ge_table_95,795,Bullet to the Head,"$9,489,829","2,404","$4,548,201","2,404","Feb 1, 2013","Warner Bros.

",9489829,12457380,21947209,4548201,0,2013-01-31,92.0,Warner Bros.,"Action, Crime, Thriller",R
/title/tt0245803/?ref_=bo_ge_table_30,630,Bulletproof Monk,"$23,358,708","2,955","$8,653,542","2,955","Apr 16, 2003","Metro-Goldwyn-Mayer (MGM)

",23358708,14355171,37713879,8653542,52000000,2003-04-16,104.0,Metro-Goldwyn-Mayer (MGM),"Action, Comedy, Fantasy",PG-13
/title/tt4701182/?ref_=bo_ge_table_72,172,Bumblebee,"$127,195,589","3,597","$21,654,047","3,550","Dec 21, 2018","Paramount Pictures

",127195589,340794056,467989645,21654047,135000000,2018-12-19,114.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0493405/?ref_=bo_ge_table_94,694,CHIPS,"$18,600,152","2,464","$7,722,802","2,464","Mar 24, 2017","Warner Bros.

",18600152,8200000,26800152,7722802,25000000,2017-03-23,100.0,Warner Bros.,"Action, Comedy, Crime",R
/title/tt0101540/?ref_=bo_ge_table_85,285,Cape Fear,"$79,091,969","1,707","$10,261,025",924,"Nov 15, 1991","Universal Pictures

",79091969,103200000,182291969,10261025,0,1991-11-15,128.0,Universal Pictures,"Crime, Thriller",R
/title/tt3498820/?ref_=bo_ge_table_15,15,Captain America: Civil War,"$408,084,349","4,226","$179,139,142","4,226","May 6, 2016","Walt Disney Studios Motion Pictures

",408084349,745253147,1153337496,179139142,250000000,2016-04-27,147.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0458339/?ref_=bo_ge_table_15,115,Captain America: The First Avenger,"$176,654,505","3,715","$65,058,524","3,715","Jul 22, 2011","Paramount Pictures

",176654505,193915269,370569774,65058524,140000000,2011-07-22,124.0,Paramount Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt1843866/?ref_=bo_ge_table_58,58,Captain America: The Winter Soldier,"$259,766,572","3,938","$95,023,721","3,938","Apr 4, 2014","Walt Disney Studios Motion Pictures

",259766572,454654931,714421503,95023721,170000000,2014-03-26,136.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Sci-Fi, Thriller",PG-13
/title/tt4154664/?ref_=bo_ge_table_11,11,Captain Marvel,"$426,829,839","4,310","$153,433,423","4,310","Mar 8, 2019","Walt Disney Studios Motion Pictures

",426829839,701633133,1128462972,153433423,160000000,2019-03-06,123.0,Walt Disney Studios Motion Pictures,"Action, Adventure, Sci-Fi",PG-13
/title/tt0109376/?ref_=bo_ge_table_7,907,"Car 54, Where Are You?","$1,238,080",608,"$791,182",608,"Jan 28, 1994","Orion Pictures

",1238080,1238080,0,791182,0,1994-01-28,89.0,Orion Pictures,Comedy,
/title/tt0090799/?ref_=bo_ge_table_7,807,Care Bears Movie II: A New Generation,"$8,540,346","1,476",-,-,"Mar 7, 1986","Columbia Pictures

",8540346,8540346,0,0,0,1986-03-07,76.0,Columbia Pictures,"Adventure, Animation, Comedy, Family, Fantasy, Musical",
/title/tt0106521/?ref_=bo_ge_table_96,896,Carnosaur,"$1,753,979",65,"$142,127",65,"May 21, 1993","Concorde Pictures

",1753979,1753979,0,142127,0,1993-05-21,83.0,Concorde Pictures,"Horror, Sci-Fi",R
/title/tt1939659/?ref_=bo_ge_table_31,531,Carrie,"$35,266,619","3,157","$16,101,552","3,157","Oct 18, 2013","Screen Gems

",35266619,49524059,84790678,16101552,30000000,2013-10-16,100.0,Screen Gems,"Drama, Horror",R
/title/tt0112642/?ref_=bo_ge_table_31,231,Casper,"$100,328,194","2,757","$16,840,385","2,714","May 26, 1995","Universal Pictures

",100328194,187600000,287928194,16840385,0,1995-05-26,100.0,Universal Pictures,"Comedy, Family, Fantasy",PG
/title/tt0083722/?ref_=bo_ge_table_23,823,Cat People,"$7,000,000",600,"$1,617,636",600,"Apr 2, 1982","Universal Pictures

",7000000,7000000,0,1617636,0,1982-04-02,118.0,Universal Pictures,"Fantasy, Horror, Thriller",
/title/tt5697572/?ref_=bo_ge_table_93,593,Cats,"$27,166,770","3,380","$6,619,870","3,380","Dec 20, 2019","Universal Pictures

",27166770,46666578,73833348,6619870,95000000,2019-12-20,110.0,Universal Pictures,"Comedy, Drama, Family, Fantasy, Musical",PG
/title/tt0327554/?ref_=bo_ge_table_96,496,Catwoman,"$40,202,379","3,117","$16,728,411","3,117","Jul 23, 2004","Warner Bros.

",40202379,41900000,82102379,16728411,100000000,2004-07-22,104.0,Warner Bros.,"Action, Crime, Fantasy",PG-13
/title/tt0367594/?ref_=bo_ge_table_90,90,Charlie and the Chocolate Factory,"$206,459,076","3,790","$56,178,450","3,770","Jul 15, 2005","Warner Bros.

",206459076,268509687,474968763,56178450,150000000,2005-07-14,115.0,Warner Bros.,"Adventure, Comedy, Family, Fantasy, Musical",PG
/title/tt5033998/?ref_=bo_ge_table_5,705,Charlie's Angels,"$17,803,077","3,452","$8,351,109","3,452","Nov 15, 2019","Sony Pictures Entertainment (SPE)

",17803077,55476811,73279888,8351109,48000000,2019-11-13,118.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Comedy",PG-13
/title/tt0305357/?ref_=bo_ge_table_26,226,Charlie's Angels: Full Throttle,"$100,830,111","3,485","$37,634,221","3,459","Jun 27, 2003","Sony Pictures Entertainment (SPE)

",100830111,158345677,259175788,37634221,120000000,2003-06-26,106.0,Sony Pictures Entertainment (SPE),"Action, Adventure, Comedy, Crime",PG-13
/title/tt0413895/?ref_=bo_ge_table_63,263,Charlotte's Web,"$82,985,708","3,745","$11,457,353","3,566","Dec 15, 2006","Paramount Pictures

",82985708,65978114,148963822,11457353,85000000,2006-12-07,97.0,Paramount Pictures,"Adventure, Comedy, Family, Fantasy",G
/title/tt0349205/?ref_=bo_ge_table_45,145,Cheaper by the Dozen,"$138,614,544","3,307","$27,557,647","3,298","Dec 25, 2003","Twentieth Century Fox

",138614544,51924086,190538630,27557647,40000000,2003-12-25,98.0,Twentieth Century Fox,"Comedy, Family",PG
/title/tt0452598/?ref_=bo_ge_table_64,264,Cheaper by the Dozen 2,"$82,571,173","3,211","$9,309,387","3,175","Dec 21, 2005","Twentieth Century Fox

",82571173,47583395,130154568,9309387,0,2005-12-21,94.0,Twentieth Century Fox,"Adventure, Comedy, Family",PG
/title/tt0206634/?ref_=bo_ge_table_27,527,Children of Men,"$35,552,383","1,524","$501,003",16,"Dec 25, 2006","Universal Pictures

",35552383,35043081,70595464,501003,76000000,2006-09-22,109.0,Universal Pictures,"Action, Drama, Sci-Fi, Thriller",R
/title/tt1352824/?ref_=bo_ge_table_76,876,Chloe,"$3,075,255",350,"$900,688",350,"Mar 26, 2010","Sony Pictures Classics

",3075255,10582394,13657649,900688,14000000,2010-02-25,96.0,Sony Pictures Classics,"Drama, Mystery, Romance, Thriller",R
/title/tt0450405/?ref_=bo_ge_table_47,747,Cirque du Freak: The Vampire's Assistant,"$13,869,515","2,754","$6,293,205","2,754","Oct 23, 2009","Universal Pictures

",13869515,25421868,39291383,6293205,40000000,2009-09-25,119.0,Universal Pictures,"Action, Adventure, Fantasy, Thriller",PG-13
/title/tt0970411/?ref_=bo_ge_table_18,818,City of Ember,"$7,873,007","2,023","$3,129,473","2,022","Oct 10, 2008","Twentieth Century Fox

",7873007,10056677,17929684,3129473,55000000,2008-10-09,90.0,Twentieth Century Fox,"Adventure, Family, Fantasy, Sci-Fi",PG
/title/tt0800320/?ref_=bo_ge_table_19,119,Clash of the Titans,"$163,214,888","3,802","$61,235,105","3,777","Apr 2, 2010","Warner Bros.

",163214888,330000105,493214993,61235105,125000000,2010-03-31,106.0,Warner Bros.,"Action, Adventure, Fantasy",PG-13
/title/tt2397461/?ref_=bo_ge_table_34,434,Clifford the Big Red Dog,"$48,947,356","3,700","$16,627,491","3,700","Nov 10, 2021","Paramount Pictures

",48947356,57305000,106252356,16627491,0,2021-11-10,96.0,Paramount Pictures,"Adventure, Comedy, Family, Fantasy",PG
/title/tt0038417/?ref_=bo_ge_table_91,791,Cloak and Dagger,"$9,719,952","1,147","$2,862,025","1,147","Aug 10, 1984","Universal Pictures

",9719952,9719952,0,2862025,0,1984-08-10,106.0,Universal Pictures,"Adventure, Film-Noir, Romance, Thriller, War",
/title/tt0376541/?ref_=bo_ge_table_38,538,Closer,"$33,987,757","1,098","$7,707,972",476,"Dec 3, 2004","Sony Pictures Entertainment (SPE)

",33987757,81517270,115505027,7707972,27000000,2004-12-03,104.0,Sony Pictures Entertainment (SPE),"Drama, Romance",R
/title/tt1371111/?ref_=bo_ge_table_95,595,Cloud Atlas,"$27,108,272","2,023","$9,612,247","2,008","Oct 26, 2012","Warner Bros.

",27108272,103408152,130516424,9612247,0,2012-10-26,172.0,Warner Bros.,"Drama, Mystery, Sci-Fi",R
/title/tt0844471/?ref_=bo_ge_table_77,177,Cloudy with a Chance of Meatballs,"$124,870,275","3,119","$30,304,648","3,119","Sep 18, 2009","Sony Pictures Entertainment (SPE)

",124870275,118135851,243006126,30304648,100000000,2009-09-16,90.0,Sony Pictures Entertainment (SPE),"Adventure, Animation, Comedy, Family, Fantasy, Sci-Fi",PG
/title/tt1985966/?ref_=bo_ge_table_81,181,Cloudy with a Chance of Meatballs 2,"$119,793,567","4,001","$34,017,930","4,001","Sep 27, 2013","Sony Pictures Entertainment (SPE)

",119793567,154532382,274325949,34017930,78000000,2013-09-26,95.0,Sony Pictures Entertainment (SPE),"Adventure, Animation, Comedy, Family, Fantasy, Sci-Fi",PG
/title/tt0088933/?ref_=bo_ge_table_100,300,Cocoon,"$76,113,124","1,163","$7,936,427","1,140","Jun 21, 1985","Twentieth Century Fox

",76113124,9200000,85313124,7936427,0,1985-06-21,117.0,Twentieth Century Fox,"Comedy, Drama, Sci-Fi",
/title/tt2341664/?ref_=bo_ge_table_60,960,Come Out and Play,"$2,638",10,"$1,600",10,"Mar 22, 2013","Cinedigm Entertainment Group

",2638,269097,271735,1600,0,2013-03-22,105.0,Cinedigm Entertainment Group,Horror,R
/title/tt0097100/?ref_=bo_ge_table_94,894,Communion,"$1,919,653",240,"$822,123",240,"Nov 10, 1989","New Line Cinema

",1919653,1919653,0,822123,0,1989-11-10,109.0,New Line Cinema,"Biography, Drama, Horror, Sci-Fi, Thriller",
/title/tt0112715/?ref_=bo_ge_table_74,274,Congo,"$81,022,101","2,676","$24,642,539","2,649","Jun 9, 1995","Paramount Pictures

",81022101,71000000,152022101,24642539,0,1995-06-09,109.0,Paramount Pictures,"Action, Adventure, Mystery, Sci-Fi",PG-13
/title/tt0360486/?ref_=bo_ge_table_2,302,Constantine,"$75,976,178","3,006","$29,769,098","3,006","Feb 18, 2005","Warner Bros.

",75976178,154908550,230884728,29769098,100000000,2005-02-08,121.0,Warner Bros.,"Action, Fantasy, Horror, Mystery",R
/title/tt0118884/?ref_=bo_ge_table_25,225,Contact,"$100,920,329","2,314","$20,584,908","1,923","Jul 11, 1997","Warner Bros.

",100920329,70200000,171120329,20584908,90000000,1997-07-11,150.0,Warner Bros.,"Drama, Mystery, Sci-Fi, Thriller",PG
/title/tt1524137/?ref_=bo_ge_table_37,337,Contraband,"$66,528,000","2,870","$24,349,815","2,863","Jan 13, 2012","Universal Pictures

",66528000,29734212,96262212,24349815,25000000,2012-01-12,109.0,Universal Pictures,"Action, Crime, Drama, Thriller",R
/title/tt0327597/?ref_=bo_ge_table_7,307,Coraline,"$75,286,229","2,320","$16,849,640","2,299","Feb 6, 2009","Focus Features

",75286229,49310608,124596837,16849640,60000000,2009-02-05,100.0,Focus Features,"Animation, Drama, Family, Fantasy, Thriller",PG
/title/tt0097116/?ref_=bo_ge_table_39,639,Cousins,"$22,026,369",747,"$3,039,805",535,"Feb 10, 1989","Paramount Pictures

",22026369,22026369,0,3039805,0,1989-02-10,113.0,Paramount Pictures,"Comedy, Romance",
/title/tt0275277/?ref_=bo_ge_table_13,913,Cowboy Bebop: The Movie,"$1,000,045",29,"$234,429",19,"Apr 4, 2003","IDP Distribution

",1000045,2007858,3007903,234429,0,2003-03-06,115.0,IDP Distribution,"Action, Animation, Crime, Drama, Sci-Fi",
/title/tt0409847/?ref_=bo_ge_table_33,233,Cowboys & Aliens,"$100,240,551","3,754","$36,431,290","3,750","Jul 29, 2011","Universal Pictures

",100240551,74581774,174822325,36431290,163000000,2011-07-29,119.0,Universal Pictures,"Action, Sci-Fi, Thriller, Western",PG-13
/title/tt0088960/?ref_=bo_ge_table_46,846,Creator,"$5,349,607",820,"$2,019,728",820,"Sep 20, 1985","Universal Pictures

",5349607,5349607,0,2019728,0,1985-09-20,107.0,Universal Pictures,"Comedy, Romance, Sci-Fi",
/title/tt0381971/?ref_=bo_ge_table_76,376,Curious George,"$58,360,760","2,609","$14,703,405","2,566","Feb 10, 2006","Universal Pictures

",58360760,11505164,69865924,14703405,50000000,2006-02-10,87.0,Universal Pictures,"Adventure, Animation, Comedy, Family",
/title/tt0094933/?ref_=bo_ge_table_60,760,D.O.A.,"$12,706,478",908,"$3,751,432",875,"Mar 18, 1988","Walt Disney Studios Motion Pictures

",12706478,12706478,0,3751432,0,1988-03-18,96.0,Walt Disney Studios Motion Pictures,"Mystery, Thriller",
/title/tt0398913/?ref_=bo_ge_table_32,932,DOA: Dead or Alive,"$480,813",505,"$260,713",505,"Jun 15, 2007",-,480813,7082359,7563172,260713,0,2006-09-07,87.0,Dimension Films,"Action, Adventure, Mystery",PG-13
/title/tt0287978/?ref_=bo_ge_table_16,216,Daredevil,"$102,543,518","3,474","$40,310,419","3,471","Feb 14, 2003","Twentieth Century Fox

",102543518,76636200,179179718,40310419,78000000,2003-02-14,103.0,Twentieth Century Fox,"Action, Crime",PG-13
/title/tt1077368/?ref_=bo_ge_table_82,282,Dark Shadows,"$79,727,149","3,755","$29,685,274","3,755","May 11, 2012","Warner Bros.

",79727149,165800000,245527149,29685274,150000000,2012-05-09,113.0,Warner Bros.,"Comedy, Fantasy, Horror",PG-13
/title/tt0382628/?ref_=bo_ge_table_14,614,Dark Water,"$25,473,352","2,657","$9,939,251","2,657","Jul 8, 2005","Walt Disney Studios Motion Pictures

",25473352,42883727,68357079,0,0,2002-07-26,105.0,NA,"Drama, Horror, Mystery",PG-13
/title/tt3450116/?ref_=bo_ge_table_18,918,Darker Than Night,"$870,063",178,"$539,867",178,"Sep 26, 2014","Lionsgate

",870063,5290051,6160114,539867,0,2014-08-14,110.0,Lionsgate,Horror,R
/title/tt0363547/?ref_=bo_ge_table_71,371,Dawn of the Dead,"$59,020,957","2,748","$26,722,575","2,745","Mar 19, 2004","Universal Pictures

",59020957,43257755,102278712,26722575,26000000,2004-03-19,101.0,Universal Pictures,"Action, Horror",R
/title/tt0090917/?ref_=bo_ge_table_99,799,Deadly Friend,"$8,988,731","1,213","$3,804,429","1,213","Oct 10, 1986","Warner Bros.

",8988731,8988731,0,3804429,0,1986-10-10,91.0,Warner Bros.,"Drama, Horror, Sci-Fi, Thriller",
/title/tt1431045/?ref_=bo_ge_table_24,24,Deadpool,"$363,070,709","3,856","$132,434,639","3,558","Feb 12, 2016","Twentieth Century Fox

",363070709,419766082,782836791,132434639,58000000,2016-02-09,108.0,Twentieth Century Fox,"Action, Adventure, Comedy, Sci-Fi",R
/title/tt5463162/?ref_=bo_ge_table_38,38,Deadpool 2,"$318,491,426","4,349","$125,507,153","4,349","May 18, 2018","Twentieth Century Fox

",324591735,461304874,785896609,125507153,110000000,2018-05-16,119.0,Twentieth Century Fox,"Action, Adventure, Comedy, Sci-Fi",R
/title/tt0452608/?ref_=bo_ge_table_21,521,Death Race,"$36,316,032","2,586","$12,621,090","2,532","Aug 22, 2008","Universal Pictures

",36316032,39698303,76014335,12621090,45000000,2008-08-21,105.0,Universal Pictures,"Action, Sci-Fi, Thriller",R
/title/tt1137450/?ref_=bo_ge_table_37,537,Death Wish,"$34,017,028","2,882","$13,010,267","2,847","Mar 2, 2018","Metro-Goldwyn-Mayer (MGM)

",34017028,15545682,49562710,13010267,30000000,2018-03-01,107.0,Metro-Goldwyn-Mayer (MGM),"Action, Crime, Drama, Thriller",R
/title/tt1321509/?ref_=bo_ge_table_71,471,Death at a Funeral,"$42,739,347","2,459","$16,217,540","2,459","Apr 16, 2010","Screen Gems

",42739347,6311539,49050886,16217540,21000000,2010-04-16,92.0,Screen Gems,Comedy,R
/title/tt0106701/?ref_=bo_ge_table_16,416,Dennis the Menace,"$51,270,765","2,085","$9,331,139","2,085","Jun 25, 1993","Warner Bros.

",51270765,66000000,117270765,9331139,0,1993-06-25,94.0,Warner Bros.,"Comedy, Family",PG
/title/tt0099409/?ref_=bo_ge_table_79,879,Desperate Hours,"$2,742,912","1,033","$1,367,657","1,033","Oct 5, 1990","Metro-Goldwyn-Mayer (MGM)

",2742912,2742912,0,1367657,0,1990-10-05,105.0,Metro-Goldwyn-Mayer (MGM),"Action, Crime, Drama, Thriller",
/title/tt0116095/?ref_=bo_ge_table_14,714,Diabolique,"$17,100,266","1,824","$5,524,055","1,824","Mar 22, 1996","Warner Bros.

",17100266,17100266,0,5524055,0,1996-03-22,107.0,Warner Bros.,"Drama, Horror, Mystery, Thriller",R
/title/tt1196141/?ref_=bo_ge_table_53,353,Diary of a Wimpy Kid,"$64,003,625","3,083","$22,126,166","3,077","Mar 19, 2010","Twentieth Century Fox

",64003625,12192913,76196538,22126166,15000000,2010-03-19,,Twentieth Century Fox,"Comedy, Drama, Family",PG
/title/tt2023453/?ref_=bo_ge_table_33,433,Diary of a Wimpy Kid: Dog Days,"$49,008,662","3,401","$14,623,599","3,391","Aug 3, 2012","Twentieth Century Fox

",49008662,28221033,77229695,14623599,22000000,2012-08-03,94.0,Twentieth Century Fox,"Comedy, Family",PG
/title/tt1650043/?ref_=bo_ge_table_8,408,Diary of a Wimpy Kid: Rodrick Rules,"$52,698,535","3,169","$23,751,502","3,167","Mar 25, 2011","Twentieth Century Fox

",52698535,19828461,72526996,23751502,21000000,2011-03-17,100.0,Twentieth Century Fox,"Comedy, Family",PG
/title/tt6003368/?ref_=bo_ge_table_60,660,Diary of a Wimpy Kid: The Long Haul,"$20,738,724","3,174","$7,126,084","3,157","May 19, 2017","Twentieth Century Fox

",20738724,19402248,40140972,7126084,22000000,2017-05-19,91.0,Twentieth Century Fox,"Adventure, Comedy, Family",PG
/title/tt0099422/?ref_=bo_ge_table_13,213,Dick Tracy,"$103,738,726","2,332","$22,543,911","2,332","Jun 15, 1990","Walt Disney Studios Motion Pictures

",103738726,59000000,162738726,22543911,47000000,1990-06-15,105.0,Walt Disney Studios Motion Pictures,"Action, Comedy, Crime, Music, Romance, Thriller",
/title/tt0259974/?ref_=bo_ge_table_93,793,Digimon: The Movie,"$9,631,153","1,825","$4,233,304","1,823","Oct 6, 2000","Twentieth Century Fox

",9631153,7012038,16643191,4233304,5000000,2000-10-06,82.0,Twentieth Century Fox,"Action, Adventure, Animation, Family, Sci-Fi",PG
